,user,createdAt,reportsResolved,nThanks,has_givenName,has_location,has_website,has_bio,has_bugcrowdHandle,has_githubHandle,has_gitlabHandle,has_linkedinHandle,has_twitterHandle,yearJoined,hasExternalLink,nhacks,ndisclosedhacks,country
5330,5330,2021-06-24T03:24:48.895Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5331,5331,2017-02-02T19:13:20.970Z,1,2,1,0,0,0,0,0,0,0,0,2017,0,1,1,
5332,5332,2018-08-22T10:22:21.459Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,1,0,Germany
5333,5333,2019-07-31T12:37:21.570Z,2,1,1,0,0,0,0,0,0,0,0,2019,0,2,0,
5334,5334,2017-06-27T02:26:55.246Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,1,1,
5335,5335,2015-05-28T14:14:11.634Z,49,28,1,1,1,1,0,0,0,0,0,2015,1,43,17,India
5336,5336,2021-09-08T02:54:10.783Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5337,5337,2019-02-14T02:26:22.626Z,50,10,1,0,0,1,0,0,0,0,0,2019,0,18,0,
5338,5338,2014-08-15T21:55:43.828Z,20,11,1,0,0,0,0,0,0,0,0,2014,0,6,0,
5339,5339,2016-05-16T11:21:42.706Z,48,10,1,1,1,1,0,0,0,0,0,2016,1,17,5,Netherlands
5340,5340,2020-09-07T10:43:13.897Z,2,1,1,1,0,0,0,0,0,0,0,2020,0,2,0,Australia
5341,5341,2016-08-06T11:13:58.767Z,6,6,1,1,0,0,0,0,0,0,0,2016,0,6,0,
5342,5342,2019-02-02T17:32:50.130Z,2,2,1,0,0,0,0,1,0,1,1,2019,1,2,0,
5343,5343,2017-10-10T16:45:49.536Z,1,1,1,1,1,0,0,1,0,0,1,2017,1,1,0,
5344,5344,2021-08-06T20:05:39.727Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5345,5345,2020-04-17T00:13:34.491Z,1,3,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5346,5346,2020-07-23T00:48:15.043Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5347,5347,2017-08-25T20:16:33.334Z,1,1,1,1,0,0,0,0,0,0,0,2017,0,1,0,Finland
5348,5348,2020-03-19T04:02:40.132Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5349,5349,2019-10-13T17:05:29.082Z,4,5,1,0,0,0,1,1,0,1,1,2019,1,3,0,
5350,5350,2016-08-25T11:12:04.139Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5351,5351,2019-12-25T22:36:37.917Z,2,3,1,0,0,1,0,0,0,0,0,2019,0,2,0,
5352,5352,2019-09-16T19:24:46.528Z,2,1,1,1,0,1,0,0,0,1,1,2019,1,1,0,Brazil
5353,5353,2016-01-01T04:13:02.154Z,2,1,1,0,0,0,0,0,0,0,0,2016,0,2,0,
5354,5354,2016-08-19T16:35:07.174Z,3,2,1,0,0,0,0,0,0,0,0,2016,0,3,0,
5355,5355,2017-12-20T15:35:13.010Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5356,5356,2019-05-08T13:48:52.143Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5357,5357,2013-11-21T14:46:40.192Z,8,10,1,0,0,0,0,0,0,0,0,2013,0,8,0,
5358,5358,2015-01-06T23:46:57.300Z,3,1,1,0,1,0,0,0,0,0,0,2015,1,3,1,
5359,5359,2021-03-03T05:27:03.391Z,3,3,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5360,5360,2016-04-01T13:33:40.174Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5361,5361,2020-07-23T15:24:28.135Z,5,2,0,0,0,0,0,0,0,0,0,2020,0,5,0,
5362,5362,2018-10-13T02:44:25.308Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5363,5363,2021-06-15T15:40:47.652Z,1,1,1,0,0,0,0,1,0,0,0,2021,1,1,0,
5364,5364,2021-06-16T14:49:26.824Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5365,5365,2015-05-26T07:40:43.915Z,72,31,0,0,0,0,0,0,0,0,0,2015,0,73,13,
5366,5366,2017-08-08T13:35:14.266Z,11,2,1,1,0,1,0,0,0,0,0,2017,0,12,0,Germany
5367,5367,2018-09-19T08:00:01.823Z,3,2,1,0,0,0,0,0,0,0,0,2018,0,3,0,
5368,5368,2017-09-02T08:48:50.281Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,2,1,
5369,5369,2016-11-20T17:26:13.078Z,0,0,1,1,1,0,0,0,0,0,0,2016,1,4,4,Israel
5370,5370,2019-04-30T06:08:00.006Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5371,5371,2015-09-02T20:48:51.134Z,53,10,1,0,1,1,0,0,0,0,0,2015,1,28,8,
5372,5372,2017-06-12T12:03:04.164Z,5,1,1,1,1,1,1,1,1,1,1,2017,1,1,0,Bangladesh
5373,5373,2016-08-14T20:22:50.395Z,2,1,0,1,0,1,0,0,0,0,0,2016,0,2,0,Germany
5374,5374,2021-06-04T17:19:47.439Z,2,2,1,1,1,1,1,1,0,1,1,2021,1,1,0,Colombia
5375,5375,2016-03-23T15:19:57.392Z,1,0,0,0,0,0,0,0,0,0,0,2016,0,1,0,
5376,5376,2016-05-02T11:33:29.988Z,6,3,1,0,0,0,0,0,0,0,0,2016,0,6,0,
5377,5377,2016-03-22T18:38:54.529Z,4,3,1,1,1,1,0,0,0,0,0,2016,1,3,1,Italy
5378,5378,2018-09-25T16:40:24.778Z,47,20,1,0,0,0,0,0,0,0,0,2018,0,23,0,
5379,5379,2019-12-10T00:58:39.493Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5380,5380,2016-08-04T01:54:11.152Z,2,1,1,1,1,0,0,0,0,0,0,2016,1,2,2,Canada
5381,5381,2013-11-08T12:41:56.307Z,1,1,1,1,1,1,0,0,0,0,0,2013,1,1,0,India
5382,5382,2017-11-27T12:46:16.334Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5383,5383,2016-08-09T18:27:13.425Z,2,2,1,1,0,0,0,1,0,0,0,2016,1,2,0,France
5384,5384,2016-10-11T21:53:10.525Z,2,1,0,0,0,0,0,0,0,0,0,2016,0,2,0,
5385,5385,2020-06-26T20:22:15.289Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5386,5386,2016-12-08T02:13:26.667Z,1,1,1,0,1,0,0,0,0,0,0,2016,1,1,0,
5387,5387,2015-09-23T06:43:05.918Z,2,3,1,1,1,1,0,0,0,0,0,2015,1,3,1,India
5388,5388,2020-08-27T21:13:35.665Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5389,5389,2018-04-25T13:17:00.324Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,1,0,Greece
5390,5390,2018-04-15T13:06:21.308Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5391,5391,2017-04-23T08:36:39.523Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5392,5392,2020-06-12T19:36:47.723Z,0,0,1,0,0,1,0,0,0,0,0,2020,0,1,1,
5393,5393,2016-07-15T21:42:36.439Z,2,2,1,0,1,0,0,1,0,0,1,2016,1,2,2,
5394,5394,2016-05-23T03:07:23.595Z,733,48,1,1,1,1,0,1,0,1,1,2016,1,569,60,Spain
5395,5395,2015-11-17T16:12:16.677Z,8,6,1,0,0,0,0,0,0,0,0,2015,0,8,0,
5396,5396,2021-08-01T21:11:48.177Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5397,5397,2013-11-06T23:47:15.026Z,2,2,1,1,1,0,0,0,0,0,0,2013,1,2,0,Poland
5398,5398,2020-03-06T23:04:54.846Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5399,5399,2018-02-09T14:41:40.116Z,2,1,1,1,0,0,0,0,0,0,0,2018,0,1,0,United States
5400,5400,2014-06-03T07:33:57.892Z,95,24,1,1,1,1,0,0,0,1,1,2014,1,28,9,India
5401,5401,2020-04-13T13:20:07.974Z,31,20,1,1,0,0,1,0,0,0,1,2020,1,28,0,United Kingdom
5402,5402,2015-01-06T21:08:33.525Z,2,1,1,0,1,1,0,0,0,0,0,2015,1,2,1,
5403,5403,2019-04-02T08:56:22.629Z,2,2,1,0,1,0,0,0,0,0,0,2019,1,1,0,
5404,5404,2019-07-17T01:15:28.607Z,5,6,1,0,1,0,1,1,1,0,1,2019,1,4,0,
5405,5405,2020-05-04T15:00:44.535Z,4,2,1,0,0,0,0,0,0,0,0,2020,0,2,0,
5406,5406,2017-07-13T04:14:29.102Z,3,2,1,0,0,0,0,0,0,0,0,2017,0,2,0,
5407,5407,2017-06-25T16:39:00.566Z,1,2,1,0,1,0,0,1,0,1,1,2017,1,1,0,
5408,5408,2017-03-18T14:40:26.715Z,9,1,1,0,0,1,0,0,0,0,0,2017,0,9,0,
5409,5409,2018-08-14T00:40:24.765Z,4,2,1,0,1,0,0,0,0,0,0,2018,1,4,0,
5410,5410,2019-10-18T12:52:32.067Z,24,12,1,0,0,0,0,0,0,0,0,2019,0,18,3,
5411,5411,2020-08-18T08:21:07.290Z,1,2,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5412,5412,2019-04-20T16:21:50.182Z,13,2,0,0,0,1,0,0,0,0,0,2019,0,13,0,
5413,5413,2016-12-15T15:12:47.968Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5414,5414,2018-06-23T15:29:08.071Z,9,4,1,0,0,0,1,0,0,1,1,2018,1,1,0,
5415,5415,2020-08-20T04:40:55.589Z,3,2,1,0,0,0,0,0,0,1,0,2020,1,3,0,
5416,5416,2019-03-05T02:04:22.076Z,4,2,1,1,0,0,0,1,0,0,0,2019,1,2,1,Argentina
5417,5417,2020-09-01T20:39:21.889Z,2,1,1,0,0,0,0,0,0,0,0,2020,0,2,0,
5418,5418,2014-04-11T10:06:37.294Z,41,10,0,0,0,0,0,0,0,0,0,2014,0,27,0,
5419,5419,2017-03-28T10:54:47.733Z,48,11,1,0,1,1,1,1,0,1,0,2017,1,33,7,
5420,5420,2019-06-25T14:21:54.155Z,2,1,1,1,1,0,1,1,0,1,1,2019,1,2,0,India
5421,5421,2019-08-07T01:24:49.570Z,8,4,1,0,0,0,0,0,0,0,0,2019,0,6,0,
5422,5422,2019-09-26T19:20:10.413Z,1,2,0,0,0,0,0,0,0,0,0,2019,0,1,0,
5423,5423,2020-11-03T00:13:26.770Z,60,5,1,1,1,1,1,1,0,1,1,2020,1,10,0,Brazil
5424,5424,2018-11-17T02:09:37.127Z,1,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5425,5425,2015-05-31T15:51:44.523Z,3,2,1,1,0,0,0,0,0,0,0,2015,0,2,0,India
5426,5426,2017-03-13T06:10:09.751Z,4,3,1,0,0,1,0,0,0,0,0,2017,0,5,1,
5427,5427,2018-01-15T19:56:38.920Z,3,2,1,0,0,0,0,0,0,0,0,2018,0,3,1,
5428,5428,2020-08-27T11:04:33.592Z,0,1,1,0,0,0,0,0,0,0,0,2020,0,2,0,
5429,5429,2014-03-27T10:25:08.626Z,7,1,1,0,1,0,0,0,0,0,0,2014,1,7,0,
5430,5430,2020-04-24T20:35:58.208Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,1,
5431,5431,2018-01-11T17:20:45.922Z,1,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5432,5432,2017-02-25T23:02:46.428Z,5,4,1,1,1,0,0,1,0,1,1,2017,1,5,0,France
5433,5433,2016-02-04T09:54:18.136Z,7,11,1,0,0,0,0,0,0,0,0,2016,0,6,0,
5434,5434,2019-02-26T20:34:42.946Z,1,1,1,0,1,0,0,0,0,0,0,2019,1,1,0,
5435,5435,2016-06-05T07:47:19.814Z,1,4,1,1,0,0,0,0,0,0,0,2016,0,2,0,
5436,5436,2018-06-29T05:20:46.281Z,5,2,1,0,0,0,0,0,0,1,1,2018,1,1,1,
5437,5437,2016-10-22T20:04:52.358Z,1,2,1,0,0,1,0,0,0,0,0,2016,0,1,0,
5438,5438,2018-08-08T05:05:35.127Z,1,1,1,1,1,1,0,1,1,1,1,2018,1,1,0,United States
5439,5439,2017-09-11T11:49:18.703Z,1,2,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5440,5440,2015-10-19T08:50:18.212Z,6,6,1,0,0,0,0,1,0,1,1,2015,1,4,0,
5441,5441,2019-09-05T01:38:13.111Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,6,0,
5442,5442,2016-12-17T15:49:20.417Z,19,5,1,0,1,0,0,0,0,0,0,2016,1,2,0,
5443,5443,2014-01-09T15:22:57.965Z,33,17,1,1,0,1,0,1,0,1,0,2014,1,36,1,United States
5444,5444,2015-09-26T09:23:10.665Z,45,19,1,1,1,1,1,0,0,1,1,2015,1,24,0,United States
5445,5445,2018-05-23T06:10:36.405Z,7,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5446,5446,2014-05-22T08:53:49.190Z,1,2,1,0,0,0,0,0,0,0,0,2014,0,1,0,
5447,5447,2019-09-02T10:59:51.248Z,514,40,1,1,1,1,1,0,0,0,1,2019,1,466,1,Nigeria
5448,5448,2015-03-16T15:41:24.509Z,2,2,0,0,0,0,0,0,0,0,1,2015,1,2,0,
5449,5449,2020-04-10T17:51:37.895Z,71,24,1,1,0,0,1,0,0,0,1,2020,1,55,0,Nepal
5450,5450,2017-04-09T16:30:32.221Z,71,8,1,1,1,1,0,1,0,1,1,2017,1,24,1,India
5451,5451,2016-09-22T17:06:42.089Z,4,6,1,1,0,1,0,0,0,0,0,2016,0,5,2,India
5452,5452,2019-03-30T07:40:03.959Z,1,1,1,0,0,0,0,1,1,0,0,2019,1,1,0,
5453,5453,2020-02-28T12:55:59.765Z,1,3,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5454,5454,2016-08-22T17:10:30.448Z,3,4,1,0,0,1,0,0,0,0,0,2016,0,2,0,
5455,5455,2015-02-06T00:13:28.700Z,148,12,1,0,1,0,0,1,0,0,0,2015,1,143,0,
5456,5456,2016-11-12T19:47:28.540Z,10,1,1,1,0,1,0,0,0,0,0,2016,0,6,0,United States
5457,5457,2017-11-06T15:24:53.182Z,0,0,0,0,1,0,0,0,0,0,1,2017,1,2,0,
5458,5458,2019-05-13T11:23:14.756Z,41,4,1,1,0,1,1,1,0,1,1,2019,1,41,1,India
5459,5459,2019-04-14T16:42:26.656Z,27,7,1,0,0,0,0,0,0,0,1,2019,1,24,1,
5460,5460,2017-06-25T15:01:39.371Z,3,2,1,0,0,0,0,0,0,0,0,2017,0,3,0,
5461,5461,2018-03-18T23:19:54.928Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5462,5462,2017-06-10T21:27:30.162Z,243,16,1,0,0,0,1,0,0,1,1,2017,1,48,0,
5463,5463,2018-08-09T17:39:24.291Z,0,1,1,1,0,1,0,0,0,0,0,2018,0,1,0,Türkiye
5464,5464,2019-05-16T23:48:16.120Z,2,1,1,0,1,1,1,0,0,1,0,2019,1,2,0,
5465,5465,2020-12-08T16:18:13.226Z,3,2,1,1,0,1,0,0,0,0,1,2020,1,3,0,India
5466,5466,2021-01-02T19:53:01.226Z,1,2,1,1,1,1,0,1,0,1,1,2021,1,2,1,Pakistan
5467,5467,2015-04-07T09:20:13.797Z,10,8,1,0,0,0,0,0,0,0,0,2015,0,10,0,
5468,5468,2014-04-22T12:38:40.120Z,3,1,1,0,1,0,0,0,0,0,0,2014,1,3,0,
5469,5469,2014-09-09T01:56:59.654Z,2,1,1,0,0,0,0,0,0,0,0,2014,0,2,1,
5470,5470,2017-08-15T07:18:28.897Z,96,29,1,1,1,1,1,1,0,0,1,2017,1,55,0,Australia
5471,5471,2021-04-01T15:23:49.376Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5472,5472,2016-04-30T15:27:19.373Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5473,5473,2020-08-03T21:34:48.303Z,1,1,1,1,0,0,0,0,0,0,0,2020,0,1,0,Colombia
5474,5474,2018-08-26T12:21:16.242Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5475,5475,2014-06-07T03:16:45.667Z,43,15,1,1,0,1,0,1,0,1,1,2014,1,24,0,India
5476,5476,2016-06-28T18:19:57.616Z,60,7,1,0,0,1,0,0,0,0,0,2016,0,23,5,
5477,5477,2016-08-19T20:52:03.573Z,2,4,1,1,0,0,0,0,0,0,0,2016,0,2,0,Germany
5478,5478,2017-11-05T16:37:38.268Z,1,2,1,1,0,1,0,0,0,0,0,2017,0,1,0,Türkiye
5479,5479,2020-12-15T12:37:36.157Z,0,0,1,1,0,1,1,0,0,1,0,2020,1,1,1,India
5480,5480,2017-03-30T10:07:17.334Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,5,5,
5481,5481,2014-02-22T08:52:15.479Z,6,9,1,1,0,0,0,0,0,1,1,2014,1,7,3,India
5482,5482,2017-02-11T08:54:08.261Z,5,4,1,1,0,0,0,0,0,1,1,2017,1,5,0,Italy
5483,5483,2017-11-02T19:39:57.944Z,2,1,1,0,0,0,0,0,0,0,0,2017,0,2,0,
5484,5484,2016-05-30T15:38:43.746Z,1,3,1,0,0,0,0,0,0,0,0,2016,0,2,0,
5485,5485,2016-11-19T01:12:08.409Z,2,3,1,0,0,0,0,0,0,0,0,2016,0,2,0,
5486,5486,2019-03-23T06:46:39.611Z,0,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5487,5487,2021-05-01T06:41:57.397Z,1,1,1,1,1,1,0,0,0,0,0,2021,1,1,0,Hong Kong SAR
5488,5488,2018-10-29T07:36:24.959Z,0,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5489,5489,2020-12-10T21:49:03.739Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5490,5490,2016-05-13T18:08:20.997Z,0,4,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5491,5491,2018-01-01T20:48:00.825Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5492,5492,2019-08-11T20:51:19.307Z,0,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5493,5493,2014-07-21T15:57:24.643Z,47,0,0,0,0,0,0,0,0,0,0,2014,0,12,0,
5494,5494,2018-03-12T13:48:44.468Z,17,5,1,0,1,0,1,1,0,1,1,2018,1,15,0,
5495,5495,2014-01-13T20:50:43.006Z,0,1,1,0,0,0,0,0,0,0,0,2014,0,2,0,
5496,5496,2016-12-09T01:39:45.769Z,1,2,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5497,5497,2021-02-22T03:30:00.916Z,1,2,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5498,5498,2019-02-15T13:12:33.675Z,10,9,1,1,0,0,1,0,0,0,1,2019,1,9,1,Algeria
5499,5499,2018-01-16T22:48:21.981Z,5,4,1,0,0,0,0,0,0,0,0,2018,0,5,0,
5500,5500,2018-07-16T15:37:59.623Z,37,3,1,0,0,0,0,0,0,0,1,2018,1,8,0,
5501,5501,2019-08-21T04:30:25.375Z,8,8,1,1,1,1,0,1,0,1,1,2019,1,7,0,Brazil
5502,5502,2015-01-07T21:15:46.523Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
5503,5503,2016-08-02T14:00:23.885Z,0,1,1,0,0,0,0,0,0,0,0,2016,0,2,0,
5504,5504,2016-09-01T20:31:22.472Z,2,2,1,0,0,0,0,0,0,0,0,2016,0,2,1,
5505,5505,2017-07-28T10:50:57.897Z,2,1,1,0,0,0,0,0,0,0,0,2017,0,2,0,
5506,5506,2016-01-26T18:08:42.459Z,4,1,1,1,1,1,0,1,0,0,1,2016,1,4,0,Germany
5507,5507,2018-12-12T23:38:44.245Z,30,9,1,1,0,0,0,0,0,0,0,2018,0,31,0,Argentina
5508,5508,2019-06-21T08:27:32.856Z,3,3,1,1,1,1,1,1,1,1,1,2019,1,3,1,Indonesia
5509,5509,2015-10-17T19:16:23.524Z,88,6,1,0,0,0,0,0,0,0,0,2015,0,82,1,
5510,5510,2016-10-28T12:54:00.844Z,7,7,1,1,0,0,0,0,0,0,0,2016,0,6,0,Slovakia
5511,5511,2020-03-06T18:52:13.957Z,3,2,0,0,0,0,0,0,0,0,0,2020,0,2,0,
5512,5512,2019-01-12T21:31:23.483Z,2,1,1,0,0,0,0,0,0,0,0,2019,0,2,0,
5513,5513,2016-04-28T23:22:03.381Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5514,5514,2014-12-18T17:58:56.420Z,1,1,1,0,0,0,0,0,0,0,0,2014,0,1,0,
5515,5515,2014-02-04T15:57:43.603Z,5,2,1,0,0,0,0,0,0,0,0,2014,0,4,0,
5516,5516,2016-12-17T13:04:33.825Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
5517,5517,2018-04-29T10:02:09.362Z,1,4,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5518,5518,2014-03-23T12:31:47.400Z,33,7,0,0,0,0,0,0,0,0,0,2014,0,26,1,
5519,5519,2017-01-31T21:03:14.702Z,1,3,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5520,5520,2015-06-02T07:01:34.130Z,2,1,1,0,0,0,0,1,0,0,0,2015,1,2,2,
5521,5521,2016-04-17T09:29:32.452Z,6,5,1,0,0,0,0,0,0,0,0,2016,0,5,2,
5522,5522,2015-07-14T11:46:53.641Z,1,2,0,0,0,0,0,0,0,0,0,2015,0,1,0,
5523,5523,2017-04-04T09:16:12.233Z,2,2,1,1,1,1,0,0,0,0,0,2017,1,2,0,Morocco
5524,5524,2019-10-18T12:02:38.053Z,10,4,1,0,0,0,0,0,0,0,0,2019,0,4,0,
5525,5525,2018-06-28T20:35:46.707Z,1,3,1,1,0,1,0,0,0,0,0,2018,0,1,0,Italy
5526,5526,2021-02-26T19:20:31.264Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5527,5527,2014-06-07T21:02:13.553Z,1,1,1,1,1,1,0,0,0,0,0,2014,1,1,0,United States
5528,5528,2018-11-27T15:46:38.090Z,16,1,1,1,0,0,0,0,0,0,0,2018,0,16,0,Russia
5529,5529,2016-08-25T19:38:32.699Z,1,1,1,1,0,0,0,0,0,0,0,2016,0,1,0,Brazil
5530,5530,2017-02-15T20:29:41.922Z,3,2,1,0,0,0,0,0,0,0,0,2017,0,2,1,
5531,5531,2020-09-24T00:42:40.811Z,1,2,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5532,5532,2018-03-15T11:52:24.255Z,1,1,1,0,1,0,0,0,0,0,0,2018,1,1,0,
5533,5533,2017-08-30T17:17:18.129Z,4,2,1,0,0,0,0,0,0,0,0,2017,0,4,0,
5534,5534,2019-08-07T07:51:13.419Z,4,8,0,0,0,0,0,0,0,0,0,2019,0,4,0,
5535,5535,2020-06-10T14:23:44.280Z,2,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5536,5536,2015-05-02T17:21:16.012Z,4,6,1,1,0,1,0,0,0,0,0,2015,0,4,0,India
5537,5537,2019-07-22T05:57:51.613Z,0,0,1,0,0,0,0,0,0,0,0,2019,0,15,0,
5538,5538,2019-08-02T14:37:49.760Z,1,1,1,1,0,1,0,1,0,1,1,2019,1,1,0,United States
5539,5539,2020-11-10T22:28:38.711Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5540,5540,2015-10-30T23:26:54.322Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
5541,5541,2019-05-25T18:53:33.455Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,2,2,
5542,5542,2020-01-12T18:50:08.241Z,2,2,1,0,0,0,0,0,0,0,0,2020,0,2,0,
5543,5543,2020-07-20T14:37:48.750Z,1,0,0,0,0,0,0,0,0,0,0,2020,0,1,0,
5544,5544,2015-10-26T09:39:45.081Z,0,0,0,0,0,0,0,0,0,0,0,2015,0,1,1,
5545,5545,2020-08-21T23:34:57.386Z,10,12,1,0,0,0,0,0,0,0,0,2020,0,10,2,
5546,5546,2019-01-06T03:54:55.127Z,2,2,1,0,0,1,0,0,0,0,0,2019,0,1,0,
5547,5547,2015-07-24T13:11:30.250Z,7,6,1,0,1,1,0,0,0,0,0,2015,1,5,2,
5548,5548,2017-12-08T20:44:36.798Z,10,11,1,1,1,0,0,0,0,0,0,2017,1,9,0,United States
5549,5549,2021-04-24T11:30:17.210Z,13,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5550,5550,2021-05-03T21:29:24.049Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5551,5551,2017-12-15T01:28:19.686Z,4,1,1,0,0,0,0,0,0,0,0,2017,0,4,0,
5552,5552,2015-04-09T21:59:43.803Z,8,11,1,0,0,0,0,0,0,0,0,2015,0,6,1,
5553,5553,2020-04-19T23:07:54.163Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
5554,5554,2014-06-09T08:16:08.649Z,10,10,0,0,0,0,0,0,0,0,0,2014,0,7,1,
5555,5555,2018-08-18T12:14:24.099Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
5556,5556,2017-11-04T17:49:46.302Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5557,5557,2016-05-18T03:01:22.121Z,122,45,0,0,0,1,1,1,1,1,1,2016,1,101,42,
5558,5558,2017-08-30T17:16:50.464Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
5559,5559,2014-02-04T21:52:51.286Z,1,2,1,1,1,1,0,0,0,0,0,2014,1,1,0,France
5560,5560,2016-08-24T11:02:06.129Z,7,4,1,0,0,0,0,0,0,0,1,2016,1,3,0,
5561,5561,2021-02-20T07:44:55.561Z,0,0,1,0,0,0,0,0,0,0,0,2021,0,1,1,
5562,5562,2020-10-18T20:17:52.315Z,6,8,1,0,0,0,1,1,0,0,1,2020,1,7,2,
5563,5563,2018-12-06T12:35:05.865Z,2,2,1,0,0,0,0,0,0,0,0,2018,0,2,0,
5564,5564,2017-08-30T17:17:20.571Z,3,1,1,0,0,0,0,0,0,0,0,2017,0,3,0,
5565,5565,2021-05-25T01:01:34.710Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
5566,5566,2017-04-21T02:11:04.496Z,3,3,1,0,0,1,0,0,0,0,0,2017,0,3,1,
5567,5567,2020-11-19T00:43:51.174Z,1,3,0,0,0,0,0,0,0,0,0,2020,0,1,0,
5568,5568,2019-05-19T08:52:05.657Z,1,3,1,0,0,0,0,0,0,0,0,2019,0,1,0,
5569,5569,2013-11-07T14:24:38.351Z,30,7,1,0,0,0,0,0,0,0,0,2013,0,24,1,
5570,5570,2018-05-15T19:48:11.437Z,15,10,1,0,0,0,0,0,0,0,0,2018,0,14,0,
5571,5571,2014-04-12T14:19:22.044Z,11,15,1,1,0,1,0,0,0,0,0,2014,0,9,2,Algeria
5572,5572,2014-07-02T18:14:44.412Z,2,1,1,0,0,0,0,0,0,0,0,2014,0,2,2,
5573,5573,2016-06-12T00:53:26.486Z,21,3,1,1,1,1,0,1,0,1,0,2016,1,16,8,Russia
5574,5574,2014-04-05T07:03:59.112Z,125,17,1,0,0,1,0,0,0,0,0,2014,0,33,4,
5575,5575,2016-09-25T21:52:14.914Z,0,0,1,0,0,0,0,0,0,0,0,2016,0,1,1,
5576,5576,2020-05-17T07:08:52.799Z,1,1,1,0,0,0,0,0,0,1,0,2020,1,1,0,
5577,5577,2017-11-19T19:35:47.827Z,4,3,0,0,0,0,0,0,0,0,0,2017,0,4,1,
